Kepler-1304 System,http://bit.ly/2Iz4jPB,Kepler-1304,1.690582E30,563517.0,5259.0,http://bit.ly/336nzNZ,Kepler-1304 b,0.0,14584.367999999999,0.0,0.0,16.1288853,http://bit.ly/2Q2PngD
Kepler-171 System,http://bit.ly/2Iz4jPB,Kepler-171,0.0,584388.0,5642.0,http://bit.ly/336nzNZ,Kepler-171 b,0.0,14941.828,7479893.550000001,0.0,4.166972,http://bit.ly/2Q2PngD
Kepler-171 System,http://bit.ly/2Iz4jPB,Kepler-171,0.0,584388.0,5642.0,http://bit.ly/336nzNZ,Kepler-171 c,0.0,16300.176000000001,1.4660591358000001E7,0.0,11.463462,http://bit.ly/2Q2PngD
Kepler-171 System,http://bit.ly/2Iz4jPB,Kepler-171,0.0,584388.0,5642.0,http://bit.ly/336nzNZ,Kepler-171 d,0.0,12082.148000000001,3.3360325233E7,0.0,39.595519,http://bit.ly/2Q2PngD
1RXS J160929.1-210524 System,http://bit.ly/2Iz4jPB,1RXS J160929.1-210524,1.690582E30,0.0,4060.0,http://bit.ly/336nzNZ,1RXS J160929.1-210524 b,1.5184E28,0.0,4.936729743E10,0.0,0.0,http://bit.ly/2Q2PngD
Kepler-66 System,http://bit.ly/2Iz4jPB,Kepler-66,2.0684768E30,674829.0,5962.0,http://bit.ly/336nzNZ,Kepler-66 b,0.0,17873.0,2.0225632159199998E7,0.0,17.815815,http://bit.ly/2Q2PngD
Kepler-8 System,http://bit.ly/2Iz4jPB,Kepler-8,2.4065931999999998E30,1036593.0,6213.0,http://bit.ly/336nzNZ,Kepler-8 b,1.1198199999999999E27,101232.67199999999,7090939.085399999,0.0,3.5224991,http://bit.ly/2Q2PngD
Kepler-965 System,http://bit.ly/2Iz4jPB,Kepler-965,2.088366E30,800054.9999999999,5886.0,http://bit.ly/336nzNZ,Kepler-965 b,0.0,21590.584,0.0,0.0,134.2527298,http://bit.ly/2Q2PngD
Kepler-976 System,http://bit.ly/2Iz4jPB,Kepler-976,1.7303604E30,577431.0,5232.0,http://bit.ly/336nzNZ,Kepler-976 b,0.0,25236.676,0.0,0.0,105.9564148,http://bit.ly/2Q2PngD
Kepler-207 System,http://bit.ly/2Iz4jPB,Kepler-207,0.0,1106163.0,5920.0,http://bit.ly/336nzNZ,Kepler-207 b,0.0,10008.880000000001,4338338.259000001,0.0,1.611865,http://bit.ly/2Q2PngD
Kepler-207 System,http://bit.ly/2Iz4jPB,Kepler-207,0.0,1106163.0,5920.0,http://bit.ly/336nzNZ,Kepler-207 c,0.0,9579.928,6582306.324,0.0,3.071571,http://bit.ly/2Q2PngD
Kepler-207 System,http://bit.ly/2Iz4jPB,Kepler-207,0.0,1106163.0,5920.0,http://bit.ly/336nzNZ,Kepler-207 d,0.0,21090.14,1.0172655228E7,0.0,5.868075,http://bit.ly/2Q2PngD
LkCa 15 System,http://bit.ly/2Iz4jPB,LkCa 15,0.0,0.0,0.0,http://bit.ly/336nzNZ,LkCa 15 b,0.0,0.0,2.1990887037E9,0.0,0.0,http://bit.ly/2Q2PngD
LkCa 15 System,http://bit.ly/2Iz4jPB,LkCa 15,0.0,0.0,0.0,http://bit.ly/336nzNZ,LkCa 15 c,0.0,0.0,2.7825204006000004E9,0.0,0.0,http://bit.ly/2Q2PngD
11 UMi System,http://bit.ly/2Iz4jPB,11 UMi,5.5291976E30,2.0724903E7,4213.0,http://bit.ly/336nzNZ,11 UMi b,2.797652E28,0.0,2.2888474263E8,0.08,516.21997,http://bit.ly/2Q2PngD
HD 178911 B System,http://bit.ly/2Iz4jPB,HD 178911 B,2.4662608E30,751356.0,5588.0,http://bit.ly/336nzNZ,HD 178911 B b,1.524094E28,0.0,5.086327614E7,0.11,71.484,http://bit.ly/2Q2PngD
Kepler-1051 System,http://bit.ly/2Iz4jPB,Kepler-1051,2.8441556E30,1203561.0,6675.0,http://bit.ly/336nzNZ,Kepler-1051 b,0.0,21662.076,0.0,0.0,25.96200249,http://bit.ly/2Q2PngD
Kepler-1062 System,http://bit.ly/2Iz4jPB,Kepler-1062,1.49169E30,486989.99999999994,4597.0,http://bit.ly/336nzNZ,Kepler-1062 b,0.0,11224.244,0.0,0.0,9.30412078,http://bit.ly/2Q2PngD
Kepler-111 System,http://bit.ly/2Iz4jPB,Kepler-111,0.0,807012.0,5952.0,http://bit.ly/336nzNZ,Kepler-111 b,0.0,10080.372,6881502.066,0.0,3.341815,http://bit.ly/2Q2PngD
Kepler-111 System,http://bit.ly/2Iz4jPB,Kepler-111,0.0,807012.0,5952.0,http://bit.ly/336nzNZ,Kepler-111 c,0.0,46541.292,1.13843979831E8,0.0,224.784608,http://bit.ly/2Q2PngD
Kepler-880 System,http://bit.ly/2Iz4jPB,Kepler-880,2.9038232E30,1210518.0,6761.0,http://bit.ly/336nzNZ,Kepler-880 b,0.0,16943.604,0.0,0.0,7.71468975,http://bit.ly/2Q2PngD
